18de272e75b9e639c08ca3172bda26227583ad1d	refs/tags/archive/manual-review-branches/codex/tracking-android-static-permission-readiness-proof
1969fa868a2fa7204eb1857325efbe034a9fc55b	refs/tags/archive/local-manual-review-branches/codex/app-game-source-gated-policy-preview-package-exports
1969fa868a2fa7204eb1857325efbe034a9fc55b	refs/tags/archive/manual-review-branches/codex/app-game-source-gated-policy-preview-package-exports
196e3ad99c440093dcd778fd2b11a8e0f5ba89ab	refs/heads/codex/ai-wp03-contract-source-aug24
19a77dc11d215a767f3ab7451a4a903047f26a32	refs/tags/archive/local-manual-review-branches/codex/network-remote-delivery-row10b-status-proof
19a77dc11d215a767f3ab7451a4a903047f26a32	refs/tags/archive/manual-review-branches/codex/network-remote-delivery-row10b-status-proof
19d069bf0666db740c3a828b548fffe16fcbd674	refs/heads/codex/graph-truth-corrections-aug23
19deeeaab3f93433d66ad4d896f9ad6d46551bb1	refs/heads/codex/cloudflare-wp04-source-aug25
1a2ee0a109b131ff17f5c3bcec8393b50438aaf2	refs/pull/136/head
1a2ee0a109b131ff17f5c3bcec8393b50438aaf2	refs/tags/archive/codex-branches/codex/parent-assistant-provider-scheduler-api-boundary
1a2ee0a109b131ff17f5c3bcec8393b50438aaf2	refs/tags/archive/local-codex-branches/codex/parent-assistant-provider-scheduler-api-boundary
1a8dcd34e89837f542600b026cdb4f40692bf3c7	refs/pull/589/head
1abe4dfc96fd1429fe9eb5d499294cd6f99f4c6f	refs/heads/codex/eventing-wp09-production
1ac95b161e3936a6007262b2b4a69b645418f6ea	refs/tags/archive/local-manual-review-branches/codex/network-end-to-end-pipeline-row10h-refs-on-row10h
1ac95b161e3936a6007262b2b4a69b645418f6ea	refs/tags/archive/manual-review-branches/codex/network-end-to-end-pipeline-row10h-refs-on-row10h
1af2125f0b6553644f9f3581053a4f3403356c09	refs/pull/225/head
1af2125f0b6553644f9f3581053a4f3403356c09	refs/tags/archive/codex-branches/codex/parent-desktop-package-runtime-release-proof
1af2125f0b6553644f9f3581053a4f3403356c09	refs/tags/archive/local-codex-branches/codex/parent-desktop-package-runtime-release-proof
1b1459bef2fd71c1197d4bd93aeaa08cf9188093	refs/pull/116/head
1b1459bef2fd71c1197d4bd93aeaa08cf9188093	refs/tags/archive/codex-branches/codex/v09-production-lan-multidevice-hardening
1b1459bef2fd71c1197d4bd93aeaa08cf9188093	refs/tags/archive/local-codex-branches/codex/v09-production-lan-multidevice-hardening
1b3593319424673f0eea4673d6160b1ebcc5b94f	refs/heads/codex/device-trust-wp06-source-wave
1b6b5a28f6ee06af7dcf33667671f53df7c54a67	refs/heads/codex/child-runtime-routing-refresh
1c2733004d8bbd0fc39e3a93a07723d9c4bb956b	refs/pull/38/head
1c7494bb13beb4321dd35fbafb410d96314e6015	refs/pull/135/head
1c7494bb13beb4321dd35fbafb410d96314e6015	refs/tags/archive/codex-branches/codex/v09-household-lan-proof-readiness
1d3bffe307e6b6156f4a5a561aa8c7f53fba50b9	refs/pull/615/head
1d63e190c52c7d6a01544d303a2513a0a54fb749	refs/heads/codex/data-custody-wp08-source
1e5f123b34613888d92e8806a87dbc16de9941e9	refs/tags/archive/local-manual-review-branches/codex/app-game-source-gated-policy-preview-timer-service-readiness-read-api-handoff
1e5f123b34613888d92e8806a87dbc16de9941e9	refs/tags/archive/manual-review-branches/codex/app-game-source-gated-policy-preview-timer-service-readiness-read-api-handoff
1e8876ba28f69a287bc7e19d11acee3e2a7b3b5e	refs/tags/archive/local-codex-branches/codex/v0-9-production-discovery-mobile-controller-proof
1e94b2686f6cbda6189f28339f3fc78ca6856ddd	refs/pull/445/head
1e94b2686f6cbda6189f28339f3fc78ca6856ddd	refs/tags/archive/local-only-branches/codex/pr445-tracking-family-dashboard-hosted-ui-proof
1eb545d311575e92c90bd60eda0bde5fcfbd85b8	refs/pull/467/head
1ede139720f782428e8145f2f6e89016f64109b0	refs/pull/457/head
1ede139720f782428e8145f2f6e89016f64109b0	refs/tags/archive/codex-branches/codex/app-game-source-gated-policy-preview-timer-service-readiness-response-consumer-parent-surface-status-read-model-parent-surface-read-model-handoff
1ede139720f782428e8145f2f6e89016f64109b0	refs/tags/archive/local-codex-branches/codex/app-game-source-gated-policy-preview-timer-service-readiness-response-consumer-parent-surface-status-read-model-parent-surface-read-model-handoff
1f4ac58f078e5e2f9e354be7c291f1cb10f07781	refs/pull/540/head
1f4ac58f078e5e2f9e354be7c291f1cb10f07781	refs/tags/archive/codex-branches/codex/e-b-app-install-external-runtime-writer-transport
